target,feature_idx,u_statistic,p_value,effect_size,abs_effect_size,mean_low_burden,mean_high_burden,freq_low_burden,freq_high_burden,direction,adjusted_p,significant,composite_score
total_burden_rate_within_suite_q25_q75,14210,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,1.853472895163577e-05,6.366665184032172e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
total_burden_rate_within_suite_q25_q75,2305,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,1.9641203834908083e-05,5.8748340961756185e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
total_burden_rate_within_suite_q25_q75,7381,17673.5,0.32312204381563436,0.010442329227323577,0.010442329227323577,2.2555050236405805e-05,0.0001259676064364612,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.0038888307715946066
total_burden_rate_within_suite_q25_q75,8237,17673.5,0.32312204381563436,0.010442329227323577,0.010442329227323577,2.280498119944241e-05,6.851435318822041e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.0038888307715946066
total_burden_rate_within_suite_q25_q75,11585,17673.5,0.32312204381563436,0.010442329227323577,0.010442329227323577,2.639311242091935e-05,9.01829480426386e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.0038888307715946066
total_burden_rate_within_suite_q25_q75,9743,17673.5,0.32312204381563436,0.010442329227323577,0.010442329227323577,4.049631752423011e-05,8.213373803300783e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.0038888307715946066
total_burden_rate_within_suite_q25_q75,2908,17673.5,0.32312204381563436,0.010442329227323577,0.010442329227323577,2.891732583520934e-05,7.14298730599694e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.0038888307715946066
total_burden_rate_within_suite_q25_q75,2393,17673.5,0.32312204381563436,0.010442329227323577,0.010442329227323577,2.19254034163896e-05,6.468909123213962e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.0038888307715946066
total_burden_rate_within_suite_q25_q75,5354,17673.5,0.32312204381563436,0.010442329227323577,0.010442329227323577,2.9805669328197837e-05,8.556956163374707e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.0038888307715946066
total_burden_rate_within_suite_q25_q75,10103,17673.5,0.32312204381563436,0.010442329227323577,0.010442329227323577,2.2322592485579662e-05,8.162420999724418e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.0038888307715946066
total_burden_rate_within_suite_q25_q75,4410,17673.5,0.32312204381563436,0.010442329227323577,0.010442329227323577,2.7717393095372245e-05,7.767062197672203e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.0038888307715946066
total_burden_rate_within_suite_q25_q75,8617,17673.5,0.32312204381563436,0.010442329227323577,0.010442329227323577,2.3455435439245775e-05,6.497487629530951e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.0038888307715946066
total_burden_rate_within_suite_q25_q75,1707,17673.5,0.32312204381563436,0.010442329227323577,0.010442329227323577,2.5867397198453546e-05,6.648585258517414e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.0038888307715946066
total_burden_rate_within_suite_q25_q75,12633,18146.0,0.4541290291542487,-0.016013437849943912,0.016013437849943912,0.0002619517908897251,0.0002152298402506858,0.05319148936170213,0.03684210526315789,higher_in_low_burden,0.5743743273266168,False,0.003856115579419652
total_burden_rate_within_suite_q25_q75,13965,17674.5,0.32573033422164965,0.010386338185890298,0.010386338185890298,2.9583066861960106e-05,6.931663665454835e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42700374157307436,False,0.0038384615491277446
total_burden_rate_within_suite_q25_q75,8880,17674.5,0.32573033422164965,0.010386338185890298,0.010386338185890298,4.059878483531065e-05,6.543057679664344e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42700374157307436,False,0.0038384615491277446
total_burden_rate_within_suite_q25_q75,12359,17674.5,0.32573033422164965,0.010386338185890298,0.010386338185890298,4.8881534894462675e-05,6.728639709763229e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42700374157307436,False,0.0038384615491277446
total_burden_rate_within_suite_q25_q75,2706,17674.5,0.32573033422164965,0.010386338185890298,0.010386338185890298,2.6477528081159107e-05,6.752054468961433e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42700374157307436,False,0.0038384615491277446
total_burden_rate_within_suite_q25_q75,12046,17674.5,0.32573033422164965,0.010386338185890298,0.010386338185890298,7.332115637836978e-05,6.538565503433347e-05,0.005319148936170213,0.015789473684210527,higher_in_low_burden,0.42700374157307436,False,0.0038384615491277446
total_burden_rate_within_suite_q25_q75,2830,17418.0,0.6020940458632491,0.024748040313549824,0.024748040313549824,0.0018769827438518405,0.0019926009699702263,0.2765957446808511,0.29473684210526313,higher_in_high_burden,0.7016163675552345,False,0.0038087305353605
total_burden_rate_within_suite_q25_q75,15696,18143.0,0.4588854138243521,-0.015845464725643854,0.015845464725643854,0.00022893999994266778,0.00015153289132285863,0.05319148936170213,0.03684210526315789,higher_in_low_burden,0.5798883399480645,False,0.003749918337474654
total_burden_rate_within_suite_q25_q75,103,17581.0,0.4652704676560816,0.015621500559910406,0.015621500559910406,0.00020494307682383806,0.0003105559735558927,0.03723404255319149,0.05263157894736842,higher_in_high_burden,0.5864360450336067,False,0.003620741149372251
total_burden_rate_within_suite_q25_q75,8556,17439.0,0.6032881025115238,0.023572228443449084,0.023572228443449084,0.0014124297304078937,0.0016471865819767118,0.2393617021276596,0.2631578947368421,higher_in_high_burden,0.7026343504682687,False,0.0036129301198572212
total_burden_rate_within_suite_q25_q75,9509,17559.0,0.49470024432359916,0.016853303471444536,0.016853303471444536,0.0002678154851309955,0.00039720366476103663,0.05319148936170213,0.06842105263157895,higher_in_high_burden,0.619788734673995,False,0.0035013803393004503
total_burden_rate_within_suite_q25_q75,3059,18188.0,0.5169786385636,-0.018365061590145615,0.018365061590145615,0.0006570157129317522,0.0003901434247381985,0.09042553191489362,0.07368421052631578,higher_in_low_burden,0.6447529380265603,False,0.003500503237373848
total_burden_rate_within_suite_q25_q75,14432,18196.0,0.5298954776708733,-0.01881298992161251,0.01881298992161251,0.0007167564472183585,0.0005232978728599846,0.10106382978723404,0.08421052631578947,higher_in_low_burden,0.6593619947749091,False,0.003402820038321815
total_burden_rate_within_suite_q25_q75,3421,17490.5,0.5900351558163892,0.020688689809630456,0.020688689809630456,0.0011150704231113195,0.00120883050840348,0.15425531914893617,0.1736842105263158,higher_in_high_burden,0.6884790202913429,False,0.0033538288008431168
total_burden_rate_within_suite_q25_q75,6295,18140.0,0.4870292339392781,-0.015677491601343796,0.015677491601343796,0.00026801007334142923,0.0002300945925526321,0.05851063829787234,0.042105263157894736,higher_in_low_burden,0.6110509844989226,False,0.0033537690099324784
total_burden_rate_within_suite_q25_q75,455,17589.0,0.47818749092703083,0.0151735722284434,0.0151735722284434,0.00023424618120770901,0.00032119371462613344,0.03723404255319149,0.05263157894736842,higher_in_high_burden,0.6013341404402152,False,0.003351601431256254
total_burden_rate_within_suite_q25_q75,9984,17599.0,0.4683520765140857,0.014613661814109724,0.014613661814109724,0.00025844384799711406,0.00032616412499919534,0.031914893617021274,0.04736842105263158,higher_in_high_burden,0.589729752799729,False,0.003351598923593927
total_burden_rate_within_suite_q25_q75,3491,17457.5,0.6151820867561788,0.02253639417693165,0.02253639417693165,0.006647330708801746,0.006565871182829142,0.22872340425531915,0.2578947368421053,higher_in_low_burden,0.7159165208136529,False,0.003270878512593973
total_burden_rate_within_suite_q25_q75,6061,18056.0,0.39520792086427425,-0.010974244120940613,0.010974244120940613,0.00014565727906301618,4.8408932343591005e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.510001981456693,False,0.0032091777586653364
total_burden_rate_within_suite_q25_q75,6472,18056.0,0.39520792086427425,-0.010974244120940613,0.010974244120940613,0.0001442911016056314,3.908954749931581e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.510001981456693,False,0.0032091777586653364
total_burden_rate_within_suite_q25_q75,5792,18056.0,0.39520792086427425,-0.010974244120940613,0.010974244120940613,8.693293057149276e-05,3.774070137296803e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.510001981456693,False,0.0032091777586653364
total_burden_rate_within_suite_q25_q75,3331,18151.0,0.5091714812158279,-0.016293393057110972,0.016293393057110972,0.0003543805505614728,0.00027162855258211493,0.06914893617021277,0.05263157894736842,higher_in_low_burden,0.6366458355093827,False,0.003195168552700472
total_burden_rate_within_suite_q25_q75,2959,18055.0,0.3976298140157716,-0.010918253079507334,0.010918253079507334,9.943148324964568e-05,3.6315108445705846e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5126747234516784,False,0.0031680195052882854
total_burden_rate_within_suite_q25_q75,5128,18055.0,0.3976298140157716,-0.010918253079507334,0.010918253079507334,9.51640831772238e-05,4.0715720388107e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5126747234516784,False,0.0031680195052882854
total_burden_rate_within_suite_q25_q75,13668,18054.0,0.40006063266832237,-0.010862262038073833,0.010862262038073833,0.00014270814426708966,5.485467045218684e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5145983790702827,False,0.003134105694528895
total_burden_rate_within_suite_q25_q75,612,18054.0,0.40006063266832237,-0.010862262038073833,0.010862262038073833,9.765513823367655e-05,4.325856934883632e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5145983790702827,False,0.003134105694528895
total_burden_rate_within_suite_q25_q75,14910,18053.0,0.4025003635725237,-0.010806270996640555,0.010806270996640555,8.344280649907887e-05,4.078596975887194e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5166756716233948,False,0.003099043871926098
total_burden_rate_within_suite_q25_q75,9941,18053.0,0.4025003635725237,-0.010806270996640555,0.010806270996640555,9.299127123085782e-05,4.418759999680333e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5166756716233948,False,0.003099043871926098
total_burden_rate_within_suite_q25_q75,14327,18053.0,0.4025003635725237,-0.010806270996640555,0.010806270996640555,0.00012095442798454314,5.3935626056045294e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5166756716233948,False,0.003099043871926098
total_burden_rate_within_suite_q25_q75,8831,18053.0,0.4025003635725237,-0.010806270996640555,0.010806270996640555,0.00016265237354673445,6.039662548573688e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5166756716233948,False,0.003099043871926098
total_burden_rate_within_suite_q25_q75,14055,18053.0,0.4025003635725237,-0.010806270996640555,0.010806270996640555,9.067605424206704e-05,4.2668511014198884e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5166756716233948,False,0.003099043871926098
total_burden_rate_within_suite_q25_q75,4023,18147.0,0.5150214529130197,-0.016069428891377413,0.016069428891377413,0.00040926586370915174,0.00022848900698591024,0.06914893617021277,0.05263157894736842,higher_in_low_burden,0.6424947570479634,False,0.0030874259928119437
total_burden_rate_within_suite_q25_q75,14617,18131.0,0.5011629791378739,-0.0151735722284434,0.0151735722284434,0.00025225512217730284,0.00027933798264712095,0.05851063829787234,0.042105263157894736,higher_in_high_burden,0.6275270312734371,False,0.003070638816135427
total_burden_rate_within_suite_q25_q75,4456,18052.0,0.4049489930926663,-0.010750279955207276,0.010750279955207276,0.00011696731962729245,6.703013059450313e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5184529444412677,False,0.0030669544066081857
total_burden_rate_within_suite_q25_q75,14418,18052.0,0.4049489930926663,-0.010750279955207276,0.010750279955207276,9.484307520324364e-05,4.594636266119778e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5184529444412677,False,0.0030669544066081857
total_burden_rate_within_suite_q25_q75,3402,18052.0,0.4049489930926663,-0.010750279955207276,0.010750279955207276,9.343244892079383e-05,4.69253609480802e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5184529444412677,False,0.0030669544066081857
total_burden_rate_within_suite_q25_q75,14148,18052.0,0.4049489930926663,-0.010750279955207276,0.010750279955207276,0.00023452202731277794,4.237864777678624e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5184529444412677,False,0.0030669544066081857
total_burden_rate_within_suite_q25_q75,13438,18052.0,0.4049489930926663,-0.010750279955207276,0.010750279955207276,0.00010776284034363925,4.5421606046147645e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5184529444412677,False,0.0030669544066081857
total_burden_rate_within_suite_q25_q75,9873,18052.0,0.4049489930926663,-0.010750279955207276,0.010750279955207276,0.000150618318002671,5.527498433366418e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5184529444412677,False,0.0030669544066081857
total_burden_rate_within_suite_q25_q75,15357,18052.0,0.4049489930926663,-0.010750279955207276,0.010750279955207276,8.129173511406407e-05,4.035794336232357e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5184529444412677,False,0.0030669544066081857
total_burden_rate_within_suite_q25_q75,5140,18050.0,0.4098728915026145,-0.010638297872340496,0.010638297872340496,0.00010482010839041322,4.648336471291259e-05,0.02127659574468085,0.010526315789473684,higher_in_low_burden,0.5238392973590688,False,0.0029872545191449123
total_burden_rate_within_suite_q25_q75,1370,17670.0,0.4098728915026145,0.010638297872340385,0.010638297872340385,3.5007829865207896e-05,0.00012659105414059013,0.010638297872340425,0.021052631578947368,higher_in_high_burden,0.5238392973590688,False,0.0029872545191448815
total_burden_rate_within_suite_q25_q75,10439,17670.0,0.4098728915026145,0.010638297872340385,0.010638297872340385,4.286751936888322e-05,0.0001194127180497162,0.010638297872340425,0.021052631578947368,higher_in_high_burden,0.5238392973590688,False,0.0029872545191448815
total_burden_rate_within_suite_q25_q75,16296,17671.0,0.41234813118387137,0.010582306830907107,0.010582306830907107,4.209572580293752e-05,9.818059334065765e-05,0.010638297872340425,0.021052631578947368,higher_in_high_burden,0.5262359008269138,False,0.002950553783399595
total_burden_rate_within_suite_q25_q75,1682,17671.0,0.41234813118387137,0.010582306830907107,0.010582306830907107,4.2547471821308136e-05,0.00011556053505046293,0.010638297872340425,0.021052631578947368,higher_in_high_burden,0.5262359008269138,False,0.002950553783399595
total_burden_rate_within_suite_q25_q75,15434,17671.0,0.41234813118387137,0.010582306830907107,0.010582306830907107,4.424433791427873e-05,0.00020831827714573592,0.010638297872340425,0.021052631578947368,higher_in_high_burden,0.5262359008269138,False,0.002950553783399595
